wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
chemistry,gas laws,48209,0,high,start
chemistry,polychlorinated biphenyl,48230,0,high,b
chemistry,phenyl group,48232,0,mid,start
chemistry,electrolyte,48336,0,mid,c
chemistry,isocyanate,48397,0,mid,start
chemistry,hydronium,49281,0,high,b
chemistry,volatilisation,49484,0,low,start
chemistry,standard enthalpy of formation,49887,0,high,start
chemistry,chemical warfare,50073,0,mid,c
chemistry,robert boyle,50237,0,mid,b
chemistry,strong acid,50522,0,mid,start
chemistry,poison,51108,0,high,b
chemistry,polychlorinated dibenzodioxins,51357,0,high,b
chemistry,thermite,52381,0,mid,c
chemistry,volumetric heat capacity,52827,0,low,start
chemistry,pig iron,53694,0,low,start
chemistry,herbicide,53916,0,high,c
chemistry,methane clathrate,54137,0,mid,c
chemistry,ryōji noyori,54420,0,mid,start
chemistry,chlorofluorocarbon,54910,0,high,b
chemistry,phase diagram,56398,0,mid,c
chemistry,azeotrope,56778,0,mid,b
chemistry,acid dissociation constant,57555,0,high,a
chemistry,aerosol,57763,0,mid,c
chemistry,alexander shulgin,57812,0,low,ga
chemistry,corticosteroid,57996,0,low,start
chemistry,nickel–metal hydride battery,58251,0,low,c
chemistry,wax,58256,0,mid,c
chemistry,faraday constant,58648,0,mid,start
chemistry,crystal structure,58690,0,high,b
chemistry,chemical industry,58721,0,mid,start
chemistry,alum,58727,0,high,b
chemistry,dry ice,59156,0,mid,b
chemistry,amphibole,59243,0,mid,start
chemistry,energy level,59444,0,high,start
chemistry,hydrate,59456,0,high,c
chemistry,carl wilhelm scheele,59483,0,mid,b
chemistry,solubility,59497,0,high,b
chemistry,solute,59499,0,na,disambig
chemistry,solubility equilibrium,59529,0,high,b
chemistry,schrödinger equation,59874,0,high,b
chemistry,dmitri mendeleev,60633,0,top,c
chemistry,florence flask,61120,0,low,stub
chemistry,natural abundance,61648,0,low,start
chemistry,tannin,61983,0,high,c
chemistry,aqua regia,62929,0,mid,c
chemistry,jabir ibn hayyan,63140,0,mid,b
chemistry,symbol (chemistry),63243,0,mid,list
chemistry,supersaturation,63337,0,mid,start
chemistry,frederick sanger,63349,0,mid,b
chemistry,match,63904,0,mid,c
chemistry,invisible ink,65448,0,low,c
chemistry,borate,65559,0,low,c
chemistry,clinical chemistry,65622,0,low,start
chemistry,ideal gas,65905,0,high,c
chemistry,disulfide,65948,0,mid,c
chemistry,mesomeric effect,66189,0,mid,start
chemistry,chloride,66269,0,high,start
chemistry,organic acid,66286,0,mid,c
chemistry,redox,66313,0,top,c
chemistry,solid-state chemistry,66315,0,mid,start
chemistry,burette,66316,0,mid,start
chemistry,island of stability,66394,0,mid,b
chemistry,organic,66581,0,na,disambig
chemistry,electron configuration,67211,0,top,start
chemistry,petrochemical,67728,0,high,start
chemistry,gold halide,68258,0,low,start
chemistry,extended periodic table,68326,0,low,b
chemistry,chemisorption,68518,0,low,c
chemistry,creosote,69053,0,low,b
chemistry,ammonium,69079,0,high,c
chemistry,van der waals radius,70651,0,mid,b
chemistry,van der waals force,70657,0,high,c
chemistry,basil valentine,70963,0,low,start
chemistry,molar volume,70989,0,mid,start
chemistry,laws of science,71110,0,high,start
chemistry,astrochemistry,71268,0,high,start
chemistry,haloalkane,75075,0,high,b
chemistry,racemic mixture,75089,0,mid,start
chemistry,nernst equation,75873,0,high,c
chemistry,walther nernst,75876,0,high,start
chemistry,s. p. l. sørensen,76442,0,mid,start
chemistry,biological hazard,77060,0,high,start
chemistry,polyethylene,77385,0,high,b
chemistry,muhammad ibn zakariya al-razi,78209,0,low,c
chemistry,fluorocarbon,78517,0,mid,start
chemistry,list of chemists,80144,0,high,list
chemistry,spectrograph,81031,0,low,start
chemistry,thiol,81628,0,high,c
chemistry,acetyl group,81632,0,high,start
chemistry,acyl group,81634,0,high,start
chemistry,oxidization,81647,0,na,disambig
chemistry,flavin group,81660,0,low,start
chemistry,reduced gas,81723,0,low,stub
chemistry,diesel fuel,81761,0,mid,start
chemistry,mendeleev's predicted elements,84715,0,high,c
chemistry,sulfate,84726,0,high,start
chemistry,chemical synthesis,85029,0,high,start
chemistry,ph indicator,85411,0,high,start
chemistry,group (periodic table),86347,0,high,start
chemistry,period (periodic table),86350,0,high,c
chemistry,glycosidic bond,89078,0,mid,c
chemistry,hemiacetal,89086,0,mid,c
chemistry,acetal,89092,0,mid,start
chemistry,methylation,89188,0,high,c
chemistry,keto,89201,0,na,disambig
chemistry,deamination,89231,0,mid,start
chemistry,water vapor,89547,0,mid,b
chemistry,superoxide,92447,0,mid,start
chemistry,detergent,92514,0,mid,start
chemistry,ferric,92522,0,mid,start
chemistry,ferrous,92523,0,mid,stub
chemistry,template:periodic table,96081,10,na,template
chemistry,cytochrome c oxidase,96842,0,mid,c
chemistry,iron–sulfur cluster,97051,0,mid,stub
chemistry,size-exclusion chromatography,97911,0,mid,start
chemistry,differential scanning calorimetry,97914,0,mid,b
chemistry,georg ernst stahl,98917,0,mid,c
chemistry,william henry perkin,99338,0,high,b
chemistry,wrought iron,99603,0,mid,c
chemistry,nonmetal,102193,0,mid,ga
chemistry,jack parsons (rocket engineer),102915,0,low,fa
chemistry,hemocyanin,103324,0,low,start
chemistry,pyrophosphate,105658,0,mid,start
chemistry,dorothy hodgkin,105825,0,low,c
chemistry,scottish natural heritage,105876,0,low,c
chemistry,macromolecule,106231,0,mid,c
chemistry,pipette,106235,0,low,start
chemistry,aqueous solution,106240,0,high,start
chemistry,test tube,106269,0,mid,start
chemistry,centrifuge,106284,0,mid,start
chemistry,cuvette,106301,0,low,start
chemistry,graduated cylinder,106304,0,low,stub
chemistry,surface tension,113302,0,mid,ga
chemistry,ahmed zewail,113617,0,mid,c
chemistry,hygroscopy,116790,0,high,start
chemistry,xylene,118368,0,mid,start
chemistry,cast iron,132784,0,mid,start
chemistry,second law of thermodynamics,133017,0,top,c
chemistry,surfactant,133176,0,mid,c
chemistry,list of compounds,135619,0,low,list
chemistry,joseph swan,136688,0,low,b
chemistry,base (chemistry),140459,0,top,c
chemistry,steroid,141922,0,mid,c
chemistry,hydride,142100,0,mid,c
chemistry,jaroslav heyrovský,143705,0,mid,b
chemistry,pierre louis dulong,144230,0,mid,start
chemistry,molar mass,144241,0,high,start
chemistry,conservation of mass,145040,0,high,start
chemistry,metallic hydrogen,145197,0,low,b
chemistry,wave function,145343,0,mid,c
chemistry,monolayer,146630,0,mid,start
chemistry,gram,146839,0,high,start
chemistry,chemical property,147027,0,mid,stub
chemistry,octane rating,147242,0,low,c
chemistry,qoi,147485,0,low,stub
chemistry,strobilurin,147487,0,low,stub
chemistry,windex,147626,0,low,start
chemistry,paracelsus,152487,0,high,c
chemistry,eutectic system,152969,0,low,c
chemistry,ph meter,154242,0,mid,b
chemistry,corrosion,155443,0,mid,b
chemistry,fluoride,155650,0,high,c
chemistry,roy j. plunkett,156248,0,low,start
chemistry,boranes,156898,0,mid,c
chemistry,x-ray scattering techniques,156962,0,high,start
chemistry,magnetic stirrer,157182,0,mid,start
chemistry,edwin mcmillan,157241,0,high,ga
chemistry,glass fiber,157606,0,mid,ga
chemistry,electrochemical potential,157620,0,mid,start
chemistry,wikipedia:chemical infobox,158750,4,na,template
chemistry,carbonyl group,158788,0,high,c
chemistry,chlorite,158901,0,mid,start
chemistry,stanley b. prusiner,160138,0,mid,start
chemistry,cas registry number,160815,0,mid,start
chemistry,wikipedia:wikiproject chemistry,161220,4,na,project
chemistry,amphoterism,161293,0,mid,start
chemistry,rayon,162017,0,low,c
chemistry,duralumin,162197,0,low,start
chemistry,jean stas,164047,0,mid,start
chemistry,albert ghiorso,164644,0,mid,start
chemistry,glycoprotein,164912,0,high,start
chemistry,first law of thermodynamics,166404,0,top,b
chemistry,weak acid,166506,0,mid,start
chemistry,artturi ilmari virtanen,168020,0,high,start
chemistry,high-performance liquid chromatography,168651,0,low,b
chemistry,light water,169575,0,na,disambig
chemistry,four elements,171004,0,na,disambig
chemistry,organic reaction,172592,0,high,c
chemistry,organic reactions,172633,0,mid,start
chemistry,elias james corey,172740,0,high,c
chemistry,condensation reaction,172825,0,high,start
chemistry,diels–alder reaction,173238,0,high,b
chemistry,sharpless epoxidation,173356,0,mid,start
chemistry,swern oxidation,173870,0,mid,c
chemistry,hall–héroult process,174009,0,mid,c
chemistry,fiberglass,174431,0,low,c
chemistry,fritz haber,174645,0,high,c
chemistry,carl bosch,174686,0,high,c
chemistry,sharpless asymmetric dihydroxylation,174773,0,mid,start
chemistry,dudley r. herschbach,174867,0,mid,start
chemistry,alfred stock,175618,0,low,start
chemistry,binary compound,175638,0,mid,start
chemistry,enantiomer,176304,0,high,start
chemistry,standard molar entropy,176550,0,high,start
chemistry,pinner reaction,176619,0,mid,stub
chemistry,molecular engineering,177515,0,mid,start
chemistry,un number,178258,0,low,start
chemistry,percentage solution,182012,0,na,disambig
chemistry,otto wallach,182069,0,high,start
chemistry,screaming jelly babies,182301,0,low,stub
chemistry,thermoplastic,182444,0,mid,start
chemistry,porphyrin,182499,0,mid,b
chemistry,winkler test for dissolved oxygen,182650,0,low,start
chemistry,filter paper,182839,0,low,start
chemistry,nernst heat theorem,182842,0,low,start
chemistry,nuclear isomer,183256,0,mid,c
chemistry,thermodynamic activity,183324,0,high,start
chemistry,perovskite (structure),184306,0,mid,c
chemistry,titanate,184307,0,low,start
chemistry,benedict's reagent,184383,0,mid,start
chemistry,reducing agent,184881,0,low,start
chemistry,oxidizing agent,184882,0,top,start
chemistry,reagent,184897,0,high,start
chemistry,belousov–zhabotinsky reaction,186262,0,low,start
chemistry,pnictogen,188037,0,low,start
chemistry,fritz pregl prize,188215,0,low,list
chemistry,mischmetal,188755,0,low,start
chemistry,pyrophoricity,188762,0,mid,start
chemistry,refining,188788,0,low,stub
chemistry,carl auer von welsbach,189819,0,mid,start
chemistry,transesterification,190458,0,mid,start
chemistry,marcellin berthelot,191836,0,mid,start
chemistry,louis nicolas vauquelin,191850,0,low,start
chemistry,structural formula,191985,0,high,start
chemistry,decarboxylation,193461,0,mid,c
chemistry,heat capacity,194227,0,high,c
chemistry,acetate,194637,0,high,start
chemistry,uncle tungsten,195961,0,low,stub
chemistry,decay chain,197774,0,low,c
chemistry,electron affinity,197964,0,mid,start
chemistry,molecular dynamics,198608,0,high,b
chemistry,chemical equation,199040,0,high,c
chemistry,inert,200907,0,mid,start
chemistry,lithium-ion battery,201485,0,low,c
chemistry,rechargeable battery,201487,0,low,c
chemistry,lead–acid battery,201495,0,mid,c
chemistry,lithium polymer battery,201716,0,low,c
chemistry,perfect gas,203174,0,high,start
chemistry,kurt wüthrich,203291,0,mid,start
chemistry,bioluminescence,203711,0,low,ga
chemistry,gibbs–helmholtz equation,204469,0,low,start
chemistry,vaporization,204762,0,mid,start
chemistry,theodor svedberg,204819,0,high,stub
chemistry,nicolas flamel,204975,0,low,c
chemistry,limewater,205163,0,low,start
chemistry,red fuming nitric acid,208986,0,low,start
chemistry,density functional theory,209874,0,high,c
chemistry,ionic compound,210000,0,high,ga
chemistry,ice xii,210385,0,mid,stub
chemistry,lye,212330,0,low,start
chemistry,flame,212427,0,high,b
chemistry,electronic structure,212616,0,low,stub
chemistry,aldose,213595,0,mid,stub
chemistry,fractional distillation,213614,0,mid,c
chemistry,relative atomic mass,213968,0,mid,c
chemistry,terpene,214242,0,mid,start
chemistry,thioether,215060,0,mid,c
chemistry,methylene,215061,0,na,disambig
chemistry,pulp (paper),215844,0,low,c
chemistry,chemical waste,216159,0,high,start
chemistry,chronic toxicity,216219,0,low,start
chemistry,dynamic equilibrium,217116,0,mid,start
chemistry,lemon battery,217946,0,low,c
chemistry,systematic name,218386,0,low,start
chemistry,chemical potential,218628,0,mid,c
chemistry,calx,219761,0,low,stub
chemistry,index of chemistry articles,220046,0,mid,b
chemistry,monoamine neurotransmitter,220455,0,low,c
chemistry,musk,220806,0,mid,start
chemistry,lewis acids and bases,222676,0,high,start
chemistry,ice crystals,223980,0,mid,stub
chemistry,cycloalkane,223986,0,mid,start
chemistry,third law of thermodynamics,225617,0,top,start
chemistry,ground state,225982,0,mid,start
chemistry,john lennard-jones,227618,0,low,start
chemistry,meniscus (liquid),227709,0,mid,start
chemistry,charles coulson,228184,0,mid,start
chemistry,john newlands (chemist),228425,0,low,start
chemistry,gerhard herzberg,228629,0,high,start
chemistry,effusion,229619,0,mid,start
chemistry,molality,229643,0,mid,start
chemistry,trace element,235175,0,high,stub
chemistry,hydrogenation,235968,0,high,b
chemistry,nucleophilic substitution,236445,0,top,b
chemistry,electron density,237630,0,mid,start
chemistry,conjugated system,237636,0,mid,c
chemistry,gibbs free energy,238181,0,top,b
chemistry,marsh test,238522,0,mid,start
chemistry,elimination reaction,238527,0,high,b
chemistry,ilya prigogine,238560,0,high,c
chemistry,avogadro's law,238680,0,high,start
chemistry,lhasa (computing),238749,0,low,stub
chemistry,halide,239097,0,low,start
chemistry,aromaticity,239836,0,high,b
chemistry,standard state,240224,0,high,start
chemistry,sn1 reaction,240939,0,mid,b
chemistry,markovnikov's rule,240949,0,low,start
chemistry,hydration reaction,240960,0,mid,start
chemistry,halogen addition reaction,240971,0,high,c
chemistry,halohydrin formation reaction,240981,0,mid,stub
chemistry,oxymercuration reaction,240986,0,low,c
chemistry,hydroboration–oxidation reaction,240990,0,mid,b
chemistry,leaving group,241440,0,high,start
chemistry,outline of organic chemistry,241742,0,top,list
chemistry,chemical species,241761,0,high,stub
chemistry,carbocation,241767,0,mid,c
chemistry,cresol,241803,0,mid,start
chemistry,sn2 reaction,241878,0,top,start
chemistry,nuclear chemistry,242001,0,high,start
chemistry,reaction rate,242006,0,high,b
chemistry,alkadiene,242373,0,mid,stub
chemistry,hess's law,243134,0,mid,start
chemistry,corrosive substance,244585,0,low,start
chemistry,azide,248135,0,high,c
chemistry,inert gas,248159,0,mid,start
chemistry,cumene process,250088,0,mid,c
chemistry,beckmann rearrangement,251569,0,mid,b
chemistry,carbonation,253397,0,low,start
chemistry,dna computing,253418,0,low,c
chemistry,double bond,254127,0,high,c
chemistry,galvanic cell,254510,0,mid,c
chemistry,cathodic protection,254533,0,low,start
chemistry,alkoxy group,254634,0,low,stub
chemistry,leo baekeland,256703,0,low,c
chemistry,dynamic mechanical analysis,258827,0,mid,c
chemistry,dimer (chemistry),261366,0,mid,start
chemistry,robert burns woodward,261625,0,high,b
chemistry,pyrolysis,262252,0,mid,start
chemistry,zeroth law of thermodynamics,262861,0,top,c
chemistry,trans fat,263487,0,mid,b
chemistry,trans,264534,0,na,disambig
chemistry,isomerization,264740,0,mid,start
chemistry,unsaturated fat,264748,0,mid,c
chemistry,nickel hydride,265986,0,low,start
chemistry,octet rule,266466,0,high,start
chemistry,saponification,268331,0,mid,c
chemistry,anhydrous,268397,0,high,stub
chemistry,foam,268420,0,low,c
chemistry,excimer,268438,0,mid,b
chemistry,resonance (chemistry),271046,0,high,c
chemistry,maillard reaction,274675,0,low,start
chemistry,moiety,274690,0,na,disambig
chemistry,ethyl group,274692,0,mid,stub
chemistry,scientific instrument,274810,0,mid,start
chemistry,molar concentration,276106,0,high,start
chemistry,alcoholate,277262,0,na,disambig
chemistry,iron oxide,277266,0,mid,start
chemistry,mass spectrometry,283810,0,high,b
chemistry,color of chemicals,285482,0,mid,start
chemistry,decantation,286016,0,mid,stub
chemistry,centrifugation,286021,0,mid,start
chemistry,mixture,286069,0,mid,start
chemistry,glyceride,286158,0,high,stub
chemistry,flash evaporation,286217,0,low,start
chemistry,precipitation (chemistry),286262,0,high,c
chemistry,flash point,286681,0,mid,start
chemistry,nitrogen oxide,286685,0,high,start
