wikiproject,art_title,art_pageid,art_ns,art_importance,art_class
national football league,frank leahy,908698,0,unknown,start
national football league,herman moore,914451,0,unknown,stub
national football league,dorsey levens,914488,0,unknown,start
national football league,marcus allen,918363,0,top,start
national football league,merton hanks,928444,0,unknown,stub
national football league,dermontti dawson,928569,0,top,c
national football league,ben coates,931283,0,unknown,start
national football league,karlos dansby,932147,0,unknown,start
national football league,bill romanowski,938544,0,unknown,start
national football league,hugh douglas (american football),950088,0,unknown,start
national football league,bum phillips,950919,0,unknown,start
national football league,jason sehorn,953118,0,unknown,start
national football league,joe robbie,953194,0,unknown,start
national football league,cal hubbard,957315,0,top,c
national football league,art monk,957869,0,top,start
national football league,bob brown (offensive lineman),958349,0,top,start
national football league,marc bulger,959464,0,mid,start
national football league,david frisch (american football),960348,0,unknown,stub
national football league,kent graham,960717,0,unknown,start
national football league,peter boulware,960805,0,unknown,start
national football league,todd heap,960820,0,unknown,start
national football league,jamal lewis,960833,0,mid,start
national football league,chris mcalister,960872,0,low,start
national football league,jonathan ogden,960886,0,top,start
national football league,ed reed,960892,0,top,start
national football league,lawyer milloy,961331,0,unknown,start
national football league,eric moulds,961350,0,unknown,start
national football league,travis henry,961358,0,unknown,start
national football league,takeo spikes,961365,0,unknown,start
national football league,rudi johnson,963037,0,unknown,stub
national football league,jon kitna,963043,0,unknown,start
national football league,carson palmer,963048,0,high,c
national football league,peter warrick,963059,0,unknown,start
national football league,marvin lewis,963061,0,unknown,c
national football league,kelly holcomb,963071,0,unknown,start
national football league,andra davis,963077,0,low,start
national football league,kellen winslow ii,963099,0,mid,c
national football league,jake plummer,966602,0,mid,start
national football league,jamie sharper,966642,0,unknown,start
national football league,ara parseghian,967359,0,mid,ga
national football league,fred williamson,974074,0,mid,start
national football league,paper lion,974213,0,low,stub
national football league,najeh davenport,975577,0,unknown,start
national football league,william clay ford sr.,978030,0,unknown,start
national football league,randall godfrey,982694,0,unknown,stub
national football league,anthony weaver,982790,0,unknown,stub
national football league,andré davis,982808,0,unknown,start
national football league,richard seymour,986926,0,top,c
national football league,lavar arrington,988036,0,mid,c
national football league,glenn presnell,988059,0,unknown,start
national football league,jeremiah trotter,990321,0,unknown,start
national football league,jon heidenreich,994708,0,unknown,start
national football league,roger craig (american football),1004099,0,unknown,start
national football league,don meredith,1008840,0,unknown,start
national football league,don perkins,1008911,0,unknown,start
national football league,steve spurrier,1009794,0,mid,b
national football league,chuck howley,1011002,0,unknown,start
national football league,mel renfro,1012320,0,top,start
national football league,george seifert,1014713,0,unknown,start
national football league,amsterdam arena,1015988,0,low,c
national football league,emery barnes,1018070,0,unknown,start
national football league,matt hasselbeck,1020389,0,high,start
national football league,jack pardee,1021688,0,unknown,start
national football league,jason allen (american football),1026433,0,mid,start
national football league,big van vader,1027406,0,unknown,c
national football league,la'roi glover,1028889,0,mid,c
national football league,playoff bowl,1031601,0,mid,b
national football league,joey harrington,1037590,0,mid,b
national football league,bubba smith,1045799,0,mid,start
national football league,gary fencik,1052670,0,unknown,start
national football league,jim marshall (gridiron football),1058165,0,unknown,start
national football league,1967 nfl championship game,1060188,0,high,b
national football league,joe theismann,1061150,0,high,b
national football league,j. p. losman,1061555,0,mid,c
national football league,ron jaworski,1061797,0,unknown,start
national football league,cris carter,1063043,0,top,c
national football league,lee roy jordan,1064909,0,unknown,start
national football league,vinny testaverde,1066611,0,mid,b
national football league,fred dryer,1068526,0,mid,b
national football league,tony dungy,1069241,0,high,b
national football league,malcolm glazer,1070779,0,top,c
national football league,template:american football league navbox,1074384,10,na,template
national football league,wes hamilton,1078452,0,unknown,stub
national football league,larry fitzgerald,1078709,0,high,start
national football league,antonio bryant,1078724,0,mid,start
national football league,doug williams (quarterback),1078824,0,mid,c
national football league,gerald tinker,1079495,0,unknown,stub
national football league,mike riley,1081860,0,unknown,start
national football league,james harris (quarterback),1081997,0,unknown,start
national football league,lam jones,1082819,0,unknown,stub
national football league,jim turner (placekicker),1084093,0,unknown,start
national football league,jon gruden,1085026,0,unknown,start
national football league,ahman green,1086962,0,high,c
national football league,joe walton,1089629,0,low,start
national football league,brian piccolo,1090346,0,mid,start
national football league,jeff hostetler,1091294,0,mid,b
national football league,sam graddy,1096201,0,unknown,stub
national football league,ron brown (american football),1096212,0,unknown,stub
national football league,ray guy,1098181,0,top,start
national football league,bruce eugene,1100626,0,unknown,start
national football league,kerry collins,1102494,0,unknown,start
national football league,kyle boller,1104569,0,mid,c
national football league,musa smith,1104573,0,unknown,start
national football league,travis taylor (american football),1110427,0,low,start
national football league,javon walker,1110432,0,unknown,start
national football league,bubba franks,1110505,0,unknown,start
national football league,patrick surtain,1110510,0,unknown,stub
national football league,gary anderson (placekicker),1116778,0,high,c
national football league,plaxico burress,1117731,0,mid,start
national football league,template:espn nfl,1121803,10,na,template
national football league,template:pro-football-reference,1121976,10,na,template
national football league,nick buoniconti,1123783,0,top,start
national football league,marvin harrison,1125514,0,top,start
national football league,chris akins,1125835,0,low,start
national football league,jay feely,1126535,0,unknown,start
national football league,jackie smith,1127599,0,top,start
national football league,lou little,1128768,0,unknown,stub
national football league,hines ward,1129656,0,high,b
national football league,holy roller (american football),1138992,0,unknown,start
national football league,ty detmer,1139658,0,mid,c
national football league,mark gastineau,1140171,0,top,c
national football league,joe andruzzi,1142172,0,unknown,start
national football league,tim couch,1142204,0,mid,c
national football league,doug pederson,1142255,0,unknown,start
national football league,list of nfl drafts,1147900,0,high,c
national football league,american football league draft,1149055,0,unknown,start
